model-1577167384,1577168729.044,0.75,0.17,0.81,0.1105
model-1577167384,1577168729.572,0.83,0.1414,0.81,0.1292
model-1577167384,1577168730.098,0.88,0.0962,0.69,0.2045
model-1577167384,1577168730.609,0.74,0.1555,0.91,0.1054
model-1577167384,1577168731.153,0.73,0.1807,0.72,0.17
model-1577167384,1577168731.794,0.84,0.1309,0.69,0.1636
model-1577167384,1577168732.444,0.79,0.1312,0.78,0.1175
model-1577167384,1577168732.971,0.87,0.1151,0.84,0.1137
model-1577167384,1577168733.511,0.79,0.1462,0.84,0.1146
model-1577167384,1577168734.03,0.81,0.1321,0.66,0.1927
model-1577167384,1577168734.551,0.79,0.1365,0.81,0.1483
model-1577167384,1577168735.06,0.76,0.1556,0.72,0.221
model-1577167384,1577168735.561,0.74,0.1767,0.84,0.131
model-1577167384,1577168736.069,0.82,0.1307,0.75,0.1861
model-1577167384,1577168736.582,0.78,0.1459,0.72,0.1757
model-1577167384,1577168737.09,0.85,0.1212,0.75,0.1957
model-1577167384,1577168737.607,0.83,0.1302,0.88,0.1066
model-1577167384,1577168738.113,0.83,0.1219,0.78,0.1757
model-1577167384,1577168738.625,0.89,0.0864,0.84,0.1388
model-1577167384,1577168739.161,0.83,0.1307,0.88,0.1083
model-1577167384,1577168739.69,0.77,0.1341,0.72,0.1921
model-1577167384,1577168740.197,0.87,0.1207,0.75,0.1411
model-1577167384,1577168740.777,0.76,0.1386,0.81,0.1166
model-1577167384,1577168741.328,0.72,0.1791,0.75,0.1874
model-1577167384,1577168741.848,0.83,0.1284,0.78,0.1556
model-1577167384,1577168742.366,0.73,0.17,0.69,0.1837
model-1577167384,1577168742.894,0.8,0.1381,0.88,0.0866
model-1577167384,1577168743.42,0.84,0.1238,0.88,0.1122
model-1577167384,1577168743.934,0.82,0.1273,0.75,0.1645
model-1577167384,1577168744.229,0.85,0.1161,0.75,0.1658
model-1577167384,1577168744.76,0.75,0.169,0.78,0.1812
model-1577167384,1577168745.301,0.78,0.144,0.5,0.322
model-1577167384,1577168745.817,0.81,0.1343,0.81,0.1674
model-1577167384,1577168746.313,0.81,0.1289,0.78,0.1909
model-1577167384,1577168746.858,0.78,0.1468,0.84,0.0768
model-1577167384,1577168747.399,0.76,0.1692,0.78,0.1708
model-1577167384,1577168748.125,0.78,0.1485,0.78,0.147
model-1577167384,1577168748.688,0.77,0.1611,0.84,0.1248
model-1577167384,1577168749.243,0.85,0.1046,0.91,0.1019
model-1577167384,1577168749.818,0.83,0.116,0.72,0.1787
model-1577167384,1577168750.344,0.78,0.1426,0.75,0.1598
model-1577167384,1577168750.868,0.79,0.1502,0.84,0.1214
model-1577167384,1577168751.439,0.84,0.1169,0.75,0.1208
model-1577167384,1577168752.036,0.9,0.1028,0.84,0.1331
model-1577167384,1577168752.557,0.83,0.1048,0.66,0.1933
model-1577167384,1577168753.128,0.8,0.1548,0.78,0.1775
model-1577167384,1577168753.684,0.81,0.1283,0.75,0.1711
model-1577167384,1577168754.248,0.81,0.1245,0.78,0.1289
model-1577167384,1577168754.778,0.75,0.1706,0.81,0.1379
model-1577167384,1577168755.327,0.77,0.1581,0.75,0.1525
model-1577167384,1577168755.875,0.88,0.1007,0.78,0.1919
model-1577167384,1577168756.452,0.87,0.1023,0.75,0.1592
model-1577167384,1577168756.993,0.76,0.1705,0.78,0.1603
model-1577167384,1577168757.532,0.77,0.1609,0.75,0.1418
model-1577167384,1577168758.051,0.78,0.1577,0.78,0.1546
model-1577167384,1577168758.57,0.79,0.1597,0.78,0.1502
model-1577167384,1577168759.091,0.84,0.1127,0.75,0.163
model-1577167384,1577168759.626,0.73,0.188,0.66,0.2478
model-1577167384,1577168760.191,0.8,0.1482,0.69,0.2246
model-1577167384,1577168760.723,0.81,0.1421,0.69,0.2055
model-1577167384,1577168761.243,0.81,0.1583,0.66,0.182
model-1577167384,1577168761.761,0.78,0.1564,0.78,0.1579
model-1577167384,1577168762.295,0.9,0.0937,0.75,0.2135
model-1577167384,1577168762.844,0.77,0.1539,0.78,0.1403
model-1577167384,1577168763.394,0.79,0.1273,0.78,0.1639
model-1577167384,1577168763.941,0.79,0.1483,0.81,0.1629
model-1577167384,1577168764.495,0.71,0.1828,0.75,0.1646
model-1577167384,1577168765.017,0.84,0.1341,0.78,0.1499
model-1577167384,1577168765.544,0.79,0.1462,0.75,0.1539
model-1577167384,1577168766.152,0.78,0.1673,0.78,0.1826
model-1577167384,1577168766.711,0.84,0.1421,0.62,0.2065
model-1577167384,1577168767.278,0.79,0.1457,0.72,0.1622
model-1577167384,1577168767.936,0.81,0.1213,0.69,0.1904
model-1577167384,1577168768.444,0.8,0.1473,0.78,0.1271
model-1577167384,1577168768.97,0.76,0.1706,0.75,0.1842
model-1577167384,1577168769.478,0.79,0.1516,0.75,0.1755
model-1577167384,1577168769.998,0.86,0.1048,0.78,0.1612
model-1577167384,1577168770.539,0.84,0.1245,0.81,0.1608
model-1577167384,1577168771.027,0.84,0.1333,0.81,0.1268
model-1577167384,1577168771.514,0.77,0.1455,0.75,0.1647
model-1577167384,1577168772.01,0.84,0.121,0.69,0.1623
model-1577167384,1577168772.526,0.78,0.1553,0.78,0.146
model-1577167384,1577168773.041,0.83,0.1312,0.91,0.1058
model-1577167384,1577168773.544,0.85,0.1159,0.84,0.1209
model-1577167384,1577168774.05,0.8,0.1392,0.75,0.1491
model-1577167384,1577168774.588,0.81,0.133,0.88,0.1036
model-1577167384,1577168775.086,0.87,0.1035,0.75,0.1412
model-1577167384,1577168775.626,0.78,0.1548,0.78,0.1571
model-1577167384,1577168776.113,0.85,0.1144,0.75,0.1703
model-1577167384,1577168776.614,0.75,0.1745,0.69,0.2006
model-1577167384,1577168777.137,0.82,0.138,0.88,0.1367
model-1577167384,1577168777.64,0.84,0.1024,0.81,0.1381
model-1577167384,1577168778.143,0.85,0.1301,0.75,0.1472
model-1577167384,1577168778.673,0.72,0.1718,0.81,0.126
model-1577167384,1577168779.186,0.76,0.1668,0.75,0.1436
model-1577167384,1577168779.706,0.83,0.1346,0.81,0.1629
model-1577167384,1577168780.208,0.85,0.1022,0.75,0.1815
model-1577167384,1577168780.694,0.75,0.1495,0.66,0.2038
model-1577167384,1577168781.178,0.82,0.137,0.72,0.1731
model-1577167384,1577168781.666,0.81,0.1242,0.72,0.1758
model-1577167384,1577168782.146,0.89,0.1038,0.66,0.2052
model-1577167384,1577168782.661,0.86,0.1077,0.59,0.2764
model-1577167384,1577168783.19,0.8,0.1445,0.81,0.1397
model-1577167384,1577168783.684,0.82,0.1229,0.94,0.0628
model-1577167384,1577168784.182,0.8,0.1296,0.81,0.0991
model-1577167384,1577168784.662,0.79,0.1546,0.72,0.2061
model-1577167384,1577168785.16,0.82,0.1368,0.75,0.1556
model-1577167384,1577168785.659,0.79,0.1561,0.94,0.0742
model-1577167384,1577168786.162,0.81,0.1387,0.69,0.1956
model-1577167384,1577168786.64,0.84,0.1214,0.78,0.1692
model-1577167384,1577168787.121,0.86,0.1004,0.81,0.1357
model-1577167384,1577168787.62,0.84,0.1253,0.75,0.1847
model-1577167384,1577168788.102,0.79,0.1516,0.78,0.1668
model-1577167384,1577168788.583,0.84,0.1081,0.84,0.0988
model-1577167384,1577168789.072,0.84,0.1298,0.72,0.1633
model-1577167384,1577168789.552,0.82,0.143,0.75,0.1726
model-1577167384,1577168790.029,0.81,0.1161,0.81,0.1578
model-1577167384,1577168790.504,0.89,0.0927,0.94,0.0712
model-1577167384,1577168790.981,0.9,0.0878,0.81,0.1371
model-1577167384,1577168791.464,0.85,0.1194,0.78,0.1396
model-1577167384,1577168791.943,0.83,0.1223,0.81,0.1228
model-1577167384,1577168792.422,0.77,0.1626,0.72,0.1957
model-1577167384,1577168792.898,0.84,0.1269,0.78,0.1538
model-1577167384,1577168793.375,0.85,0.1116,0.94,0.0758
model-1577167384,1577168793.862,0.83,0.1078,0.78,0.1584
model-1577167384,1577168794.337,0.85,0.1196,0.66,0.1935
model-1577167384,1577168794.814,0.71,0.2119,0.75,0.1619
model-1577167384,1577168795.298,0.76,0.1545,0.91,0.1076
model-1577167384,1577168795.777,0.85,0.1145,0.91,0.099
model-1577167384,1577168796.26,0.83,0.1226,0.75,0.1888
model-1577167384,1577168796.739,0.78,0.1509,0.75,0.1583
model-1577167384,1577168797.221,0.74,0.1601,0.62,0.2072
model-1577167384,1577168797.705,0.87,0.0944,0.81,0.1562
model-1577167384,1577168798.186,0.83,0.12,0.66,0.2632
model-1577167384,1577168798.668,0.85,0.1134,0.78,0.1729
model-1577167384,1577168799.147,0.86,0.1051,0.84,0.149
model-1577167384,1577168799.622,0.82,0.1396,0.78,0.1466
model-1577167384,1577168800.107,0.81,0.1245,0.78,0.1354
model-1577167384,1577168800.587,0.89,0.089,0.84,0.1322
model-1577167384,1577168801.069,0.85,0.1169,0.75,0.1904
model-1577167384,1577168801.55,0.81,0.1312,0.72,0.1778
model-1577167384,1577168802.032,0.81,0.1222,0.78,0.1603
model-1577167384,1577168802.514,0.72,0.1858,0.78,0.1448
model-1577167384,1577168803.005,0.74,0.1744,0.84,0.145
model-1577167384,1577168803.484,0.82,0.1256,0.94,0.0664
model-1577167384,1577168803.973,0.84,0.1396,0.75,0.1787
model-1577167384,1577168804.454,0.82,0.1173,0.72,0.1497
model-1577167384,1577168804.933,0.82,0.1213,0.75,0.1732
model-1577167384,1577168805.415,0.9,0.0933,0.81,0.132
model-1577167384,1577168805.896,0.85,0.1167,0.69,0.1561
model-1577167384,1577168806.375,0.76,0.1626,0.69,0.1907
model-1577167384,1577168806.853,0.82,0.1373,0.72,0.1879
model-1577167384,1577168807.336,0.83,0.1116,0.88,0.1136
model-1577167384,1577168807.818,0.85,0.1347,0.97,0.0821
model-1577167384,1577168808.3,0.82,0.1152,0.69,0.2029
model-1577167384,1577168808.785,0.78,0.1391,0.75,0.1843
model-1577167384,1577168809.264,0.83,0.1283,0.78,0.1544
model-1577167384,1577168809.746,0.82,0.1454,0.81,0.1547
model-1577167384,1577168810.228,0.9,0.0927,0.88,0.1034
model-1577167384,1577168810.707,0.81,0.1405,0.69,0.1815
model-1577167384,1577168811.187,0.82,0.1164,0.72,0.1763
model-1577167384,1577168811.671,0.8,0.1352,0.81,0.1524
model-1577167384,1577168812.15,0.86,0.1064,0.72,0.2043
model-1577167384,1577168812.632,0.74,0.1726,0.78,0.1669
model-1577167384,1577168813.115,0.79,0.1612,0.78,0.1546
model-1577167384,1577168813.598,0.89,0.0985,0.75,0.1606
model-1577167384,1577168814.078,0.81,0.132,0.69,0.208
model-1577167384,1577168814.557,0.85,0.1177,0.72,0.2218
model-1577167384,1577168815.042,0.82,0.1083,0.75,0.1473
model-1577167384,1577168815.524,0.85,0.1067,0.84,0.1099
model-1577167384,1577168816.009,0.82,0.1256,0.81,0.1142
model-1577167384,1577168816.493,0.74,0.1547,0.75,0.1419
model-1577167384,1577168816.976,0.86,0.1043,0.91,0.0941
model-1577167384,1577168817.461,0.79,0.146,0.84,0.1305
model-1577167384,1577168817.941,0.77,0.1417,0.78,0.1742
model-1577167384,1577168818.42,0.81,0.1129,0.75,0.1736
model-1577167384,1577168818.9,0.81,0.1346,0.81,0.1378
model-1577167384,1577168819.38,0.83,0.1177,0.78,0.1389
model-1577167384,1577168819.86,0.79,0.169,0.75,0.1683
model-1577167384,1577168820.342,0.83,0.1328,0.88,0.1113
model-1577167384,1577168820.822,0.75,0.1574,0.78,0.1627
model-1577167384,1577168821.304,0.83,0.1174,0.78,0.1479
model-1577167384,1577168821.786,0.8,0.1315,0.72,0.1983
model-1577167384,1577168822.269,0.83,0.1364,0.75,0.1837
model-1577167384,1577168822.748,0.79,0.1382,0.91,0.1047
model-1577167384,1577168823.234,0.83,0.1274,0.91,0.0713
model-1577167384,1577168823.718,0.8,0.144,0.84,0.1235
model-1577167384,1577168824.202,0.84,0.1215,0.88,0.0962
model-1577167384,1577168824.687,0.83,0.1265,0.59,0.2245
model-1577167384,1577168825.168,0.87,0.0885,0.81,0.1631
model-1577167384,1577168825.654,0.83,0.1591,0.81,0.1125
model-1577167384,1577168826.134,0.82,0.1229,0.75,0.197
model-1577167384,1577168826.617,0.77,0.1507,0.75,0.1494
model-1577167384,1577168827.098,0.82,0.1316,0.84,0.1137
model-1577167384,1577168827.577,0.77,0.1409,0.78,0.1382
model-1577167384,1577168828.061,0.77,0.1544,0.75,0.167
model-1577167384,1577168828.542,0.83,0.1236,0.78,0.1528
model-1577167384,1577168829.026,0.9,0.098,0.69,0.2021
model-1577167384,1577168829.506,0.84,0.0998,0.91,0.0861
model-1577167384,1577168829.988,0.82,0.1151,0.75,0.1516
model-1577167384,1577168830.469,0.86,0.0986,0.75,0.1959
model-1577167384,1577168830.951,0.78,0.1588,0.81,0.1773
model-1577167384,1577168831.43,0.83,0.1304,0.84,0.1199
model-1577167384,1577168831.908,0.81,0.1298,0.78,0.195
model-1577167384,1577168832.388,0.79,0.1577,0.84,0.1189
model-1577167384,1577168832.874,0.83,0.1372,0.84,0.1233
model-1577167384,1577168833.375,0.75,0.1605,0.84,0.0996
model-1577167384,1577168833.859,0.81,0.131,0.69,0.22
model-1577167384,1577168834.343,0.82,0.1301,0.81,0.1069
model-1577167384,1577168834.823,0.86,0.1171,0.75,0.1937
model-1577167384,1577168835.301,0.77,0.1817,0.78,0.1571
model-1577167384,1577168835.782,0.83,0.1218,0.72,0.1891
model-1577167384,1577168836.269,0.81,0.1233,0.81,0.146
model-1577167384,1577168836.75,0.82,0.142,0.72,0.1719
model-1577167384,1577168837.233,0.81,0.1389,0.88,0.0865
model-1577167384,1577168837.713,0.83,0.1203,0.81,0.1393
model-1577167384,1577168838.201,0.83,0.1214,0.69,0.1808
model-1577167384,1577168838.69,0.84,0.1162,0.75,0.1475
model-1577167384,1577168839.184,0.84,0.1069,0.81,0.1314
model-1577167384,1577168839.671,0.78,0.1555,0.75,0.1835
model-1577167384,1577168840.168,0.82,0.1421,0.81,0.1148
model-1577167384,1577168840.662,0.82,0.1502,0.72,0.1538
model-1577167384,1577168841.152,0.88,0.1004,0.72,0.2149
model-1577167384,1577168841.639,0.8,0.1401,0.72,0.1851
model-1577167384,1577168842.121,0.74,0.1698,0.81,0.1097
model-1577167384,1577168842.609,0.72,0.1662,0.66,0.2093
model-1577167384,1577168843.117,0.81,0.1376,0.78,0.1441
model-1577167384,1577168843.627,0.92,0.0825,0.84,0.1124
model-1577167384,1577168844.115,0.78,0.1455,0.88,0.098
model-1577167384,1577168844.61,0.74,0.178,0.75,0.1448
model-1577167384,1577168845.097,0.82,0.131,0.84,0.1144
model-1577167384,1577168845.596,0.8,0.1286,0.72,0.1587
model-1577167384,1577168846.101,0.89,0.0985,0.72,0.1849
model-1577167384,1577168846.59,0.8,0.1475,0.84,0.1336
model-1577167384,1577168847.074,0.82,0.1201,0.88,0.0949
model-1577167384,1577168847.559,0.84,0.1264,0.66,0.2117
model-1577167384,1577168848.044,0.79,0.1521,0.84,0.1443
model-1577167384,1577168848.565,0.76,0.1708,0.72,0.2191
model-1577167384,1577168849.102,0.85,0.1103,0.78,0.1537
model-1577167384,1577168849.597,0.84,0.1229,0.69,0.2211
model-1577167384,1577168850.111,0.87,0.1146,0.81,0.1814
model-1577167384,1577168850.619,0.85,0.1209,0.81,0.1474
model-1577167384,1577168851.132,0.87,0.1082,0.75,0.1788
model-1577167384,1577168851.635,0.88,0.1025,0.84,0.1074
model-1577167384,1577168852.158,0.85,0.1149,0.81,0.1589
model-1577167384,1577168852.654,0.81,0.1271,0.72,0.2009
model-1577167384,1577168853.152,0.87,0.1106,0.69,0.2234
model-1577167384,1577168853.669,0.81,0.136,0.75,0.1898
model-1577167384,1577168854.183,0.83,0.144,0.69,0.2342
model-1577167384,1577168854.694,0.8,0.1402,0.75,0.1548
model-1577167384,1577168855.214,0.75,0.1875,0.84,0.1167
model-1577167384,1577168855.729,0.82,0.1259,0.88,0.0866
model-1577167384,1577168856.231,0.87,0.0989,0.78,0.1464
model-1577167384,1577168856.752,0.83,0.1181,0.78,0.1592
model-1577167384,1577168857.045,0.83,0.096,0.78,0.1622
model-1577167384,1577168857.55,0.78,0.1633,0.69,0.1909
model-1577167384,1577168858.055,0.83,0.1276,0.84,0.1313
model-1577167384,1577168858.559,0.81,0.1321,0.88,0.1024
model-1577167384,1577168859.058,0.91,0.0915,0.84,0.1115
model-1577167384,1577168859.548,0.81,0.1374,0.75,0.1768
model-1577167384,1577168860.045,0.75,0.148,0.72,0.1584
model-1577167384,1577168860.566,0.83,0.1326,0.94,0.1014
model-1577167384,1577168861.123,0.8,0.1496,0.78,0.1581
model-1577167384,1577168861.652,0.9,0.0864,0.88,0.1243
model-1577167384,1577168862.162,0.89,0.103,0.78,0.1569
model-1577167384,1577168862.688,0.82,0.1247,0.81,0.1275
model-1577167384,1577168863.231,0.74,0.169,0.72,0.1838
model-1577167384,1577168863.745,0.88,0.1057,0.75,0.1815
model-1577167384,1577168864.232,0.89,0.0972,0.78,0.1619
model-1577167384,1577168864.722,0.89,0.1014,0.78,0.181
model-1577167384,1577168865.225,0.8,0.1397,0.84,0.1231
model-1577167384,1577168865.721,0.81,0.1332,0.84,0.0984
model-1577167384,1577168866.215,0.85,0.1074,0.69,0.2453
model-1577167384,1577168866.782,0.79,0.1617,0.78,0.1323
model-1577167384,1577168867.335,0.77,0.151,0.78,0.139
model-1577167384,1577168867.835,0.89,0.0958,0.78,0.1427
model-1577167384,1577168868.329,0.84,0.0984,0.78,0.1558
model-1577167384,1577168868.813,0.8,0.1436,0.81,0.1552
model-1577167384,1577168869.314,0.81,0.1506,0.75,0.2046
model-1577167384,1577168869.838,0.77,0.1616,0.66,0.2177
model-1577167384,1577168870.367,0.79,0.1513,0.66,0.1963
model-1577167384,1577168870.87,0.86,0.1009,0.72,0.215
model-1577167384,1577168871.353,0.72,0.1893,0.81,0.1574
model-1577167384,1577168871.839,0.84,0.1313,0.59,0.2479
model-1577167384,1577168872.324,0.79,0.1498,0.66,0.2326
model-1577167384,1577168872.808,0.76,0.1726,0.75,0.1685
model-1577167384,1577168873.301,0.77,0.17,0.78,0.1536
model-1577167384,1577168873.81,0.93,0.0848,0.81,0.1582
model-1577167384,1577168874.288,0.78,0.1405,0.81,0.1454
model-1577167384,1577168874.766,0.78,0.137,0.72,0.1544
model-1577167384,1577168875.251,0.73,0.1657,0.78,0.1463
model-1577167384,1577168875.734,0.72,0.1859,0.78,0.1396
model-1577167384,1577168876.215,0.85,0.1322,0.69,0.182
model-1577167384,1577168876.697,0.77,0.1399,0.88,0.0999
model-1577167384,1577168877.175,0.8,0.1708,0.81,0.1542
model-1577167384,1577168877.652,0.79,0.1602,0.81,0.1411
model-1577167384,1577168878.139,0.8,0.1309,0.69,0.2188
model-1577167384,1577168878.62,0.8,0.1344,0.75,0.1434
model-1577167384,1577168879.142,0.83,0.1452,0.81,0.1319
model-1577167384,1577168879.653,0.75,0.1718,0.72,0.172
model-1577167384,1577168880.16,0.76,0.1518,0.72,0.2076
model-1577167384,1577168880.655,0.85,0.1101,0.81,0.124
model-1577167384,1577168881.15,0.88,0.1158,0.75,0.155
model-1577167384,1577168881.661,0.88,0.1184,0.59,0.2348
model-1577167384,1577168882.159,0.79,0.1335,0.72,0.2277
model-1577167384,1577168882.688,0.87,0.1076,0.88,0.0817
model-1577167384,1577168883.239,0.78,0.158,0.78,0.13
model-1577167384,1577168883.748,0.85,0.1265,0.66,0.1811
model-1577167384,1577168884.264,0.87,0.1133,0.72,0.2077
model-1577167384,1577168884.768,0.8,0.1365,0.72,0.1434
model-1577167384,1577168885.315,0.83,0.1203,0.84,0.1243
model-1577167384,1577168885.939,0.84,0.1107,0.75,0.1324
model-1577167384,1577168886.559,0.8,0.1439,0.81,0.1267
model-1577167384,1577168887.158,0.85,0.1074,0.81,0.1255
model-1577167384,1577168887.693,0.8,0.1672,0.75,0.1647
model-1577167384,1577168888.243,0.84,0.1159,0.75,0.1641
model-1577167384,1577168888.778,0.86,0.102,0.75,0.1768
model-1577167384,1577168889.361,0.85,0.1187,0.78,0.147
model-1577167384,1577168889.877,0.8,0.1531,0.94,0.0809
model-1577167384,1577168890.416,0.78,0.1499,0.84,0.1256
model-1577167384,1577168890.933,0.82,0.1265,0.88,0.1325
model-1577167384,1577168891.545,0.89,0.0915,0.84,0.118
model-1577167384,1577168892.129,0.82,0.1262,0.81,0.13
model-1577167384,1577168892.665,0.84,0.1267,0.81,0.1552
model-1577167384,1577168893.22,0.83,0.1137,0.88,0.1219
model-1577167384,1577168893.777,0.9,0.0917,0.62,0.2213
model-1577167384,1577168894.31,0.86,0.1003,0.84,0.1133
model-1577167384,1577168894.845,0.87,0.1211,0.81,0.1682
model-1577167384,1577168895.377,0.85,0.1017,0.81,0.1294
model-1577167384,1577168895.928,0.83,0.1161,0.66,0.2397
model-1577167384,1577168896.448,0.81,0.139,0.78,0.1804
model-1577167384,1577168896.962,0.85,0.1243,0.72,0.1571
model-1577167384,1577168897.485,0.85,0.1435,0.69,0.2113
model-1577167384,1577168898.0,0.83,0.1165,0.75,0.1664
model-1577167384,1577168898.522,0.85,0.1238,0.81,0.1519
model-1577167384,1577168899.052,0.89,0.0888,0.81,0.1589
model-1577167384,1577168899.592,0.83,0.1204,0.81,0.1146
model-1577167384,1577168900.112,0.81,0.1223,0.78,0.1538
model-1577167384,1577168900.643,0.88,0.0892,0.91,0.0844
model-1577167384,1577168901.16,0.84,0.118,0.84,0.0937
model-1577167384,1577168901.703,0.83,0.1283,0.88,0.1448
model-1577167384,1577168902.317,0.86,0.1117,0.78,0.1399
model-1577167384,1577168902.879,0.87,0.0993,0.75,0.1443
model-1577167384,1577168903.408,0.93,0.0686,0.78,0.1521
model-1577167384,1577168903.937,0.85,0.1103,0.94,0.0756
model-1577167384,1577168904.46,0.86,0.1005,0.88,0.0823
model-1577167384,1577168904.99,0.84,0.1271,0.75,0.1669
model-1577167384,1577168905.52,0.86,0.1133,0.81,0.1436
model-1577167384,1577168906.038,0.9,0.0792,0.62,0.2252
model-1577167384,1577168906.552,0.91,0.0846,0.81,0.1471
model-1577167384,1577168907.06,0.87,0.1042,0.84,0.1356
model-1577167384,1577168907.576,0.74,0.1965,0.75,0.1523
model-1577167384,1577168908.089,0.8,0.1392,0.69,0.2504
model-1577167384,1577168908.649,0.86,0.1038,0.62,0.2801
model-1577167384,1577168909.247,0.85,0.1017,0.75,0.1921
model-1577167384,1577168909.808,0.78,0.1481,0.91,0.0828
model-1577167384,1577168910.331,0.76,0.1503,0.88,0.1106
model-1577167384,1577168910.87,0.88,0.093,0.84,0.1129
model-1577167384,1577168911.412,0.83,0.1248,0.69,0.2338
model-1577167384,1577168911.938,0.84,0.1113,0.75,0.1557
model-1577167384,1577168912.476,0.81,0.1139,0.75,0.1848
model-1577167384,1577168912.983,0.81,0.1435,0.81,0.1063
model-1577167384,1577168913.509,0.85,0.1081,0.72,0.2046
model-1577167384,1577168914.028,0.89,0.0814,0.72,0.1844
model-1577167384,1577168914.68,0.83,0.1224,0.69,0.22
model-1577167384,1577168915.196,0.8,0.1282,0.69,0.199
model-1577167384,1577168915.719,0.82,0.1196,0.78,0.1521
model-1577167384,1577168916.228,0.75,0.1786,0.78,0.172
model-1577167384,1577168916.74,0.71,0.1679,0.84,0.1202
model-1577167384,1577168917.251,0.83,0.121,0.81,0.1208
model-1577167384,1577168917.761,0.84,0.1255,0.62,0.2164
model-1577167384,1577168918.272,0.84,0.1096,0.78,0.176
model-1577167384,1577168918.79,0.88,0.0967,0.75,0.1931
model-1577167384,1577168919.306,0.93,0.0772,0.78,0.1731
model-1577167384,1577168919.833,0.84,0.1114,0.94,0.0859
model-1577167384,1577168920.349,0.73,0.1799,0.75,0.1709
model-1577167384,1577168920.868,0.87,0.117,0.81,0.1489
model-1577167384,1577168921.495,0.87,0.1037,0.72,0.1715
model-1577167384,1577168922.249,0.8,0.1447,0.84,0.1237
model-1577167384,1577168923.017,0.84,0.1235,0.81,0.1599
model-1577167384,1577168923.565,0.83,0.1298,0.62,0.2006
model-1577167384,1577168924.141,0.87,0.1112,0.69,0.2028
model-1577167384,1577168924.766,0.83,0.1288,0.62,0.2641
model-1577167384,1577168925.296,0.86,0.1067,0.75,0.1625
model-1577167384,1577168925.993,0.8,0.1442,0.91,0.0821
model-1577167384,1577168926.71,0.79,0.1192,0.84,0.1175
model-1577167384,1577168927.499,0.85,0.1225,0.75,0.1828
model-1577167384,1577168928.191,0.88,0.0963,0.84,0.1385
model-1577167384,1577168928.866,0.78,0.1744,0.81,0.1921
model-1577167384,1577168929.604,0.75,0.1673,0.88,0.0845
model-1577167384,1577168930.169,0.87,0.0962,0.78,0.1156
model-1577167384,1577168930.778,0.83,0.1261,0.84,0.129
model-1577167384,1577168931.325,0.81,0.12,0.75,0.1738
model-1577167384,1577168932.082,0.82,0.1017,0.81,0.1381
model-1577167384,1577168932.713,0.85,0.1111,0.81,0.1381
model-1577167384,1577168933.355,0.83,0.1132,0.88,0.1017
model-1577167384,1577168934.118,0.79,0.1495,0.91,0.0709
model-1577167384,1577168934.673,0.88,0.0954,0.66,0.2039
model-1577167384,1577168935.24,0.81,0.1414,0.69,0.2286
model-1577167384,1577168935.784,0.8,0.1285,0.78,0.1796
model-1577167384,1577168936.341,0.86,0.1059,0.84,0.1073
model-1577167384,1577168936.866,0.84,0.1233,0.66,0.2017
model-1577167384,1577168937.415,0.87,0.1158,0.59,0.2615
model-1577167384,1577168937.943,0.78,0.163,0.75,0.1577
model-1577167384,1577168938.48,0.78,0.1395,0.81,0.1044
model-1577167384,1577168939.008,0.75,0.1462,0.88,0.1
model-1577167384,1577168939.587,0.81,0.134,0.81,0.1466
model-1577167384,1577168940.129,0.83,0.1286,0.72,0.1858
model-1577167384,1577168940.711,0.83,0.1303,0.78,0.1326
model-1577167384,1577168941.248,0.78,0.1356,0.81,0.1081
model-1577167384,1577168941.773,0.86,0.1156,0.69,0.1582
model-1577167384,1577168942.342,0.83,0.1223,0.75,0.2055
model-1577167384,1577168943.064,0.87,0.1136,0.78,0.1475
model-1577167384,1577168943.847,0.84,0.1198,0.91,0.0697
model-1577167384,1577168944.409,0.89,0.0852,0.84,0.119
model-1577167384,1577168944.966,0.83,0.1396,0.69,0.1811
model-1577167384,1577168945.589,0.85,0.1104,0.84,0.1337
model-1577167384,1577168946.409,0.79,0.1398,0.75,0.1296
model-1577167384,1577168946.996,0.84,0.1121,0.81,0.1425
model-1577167384,1577168947.539,0.83,0.1269,0.91,0.0853
model-1577167384,1577168948.111,0.81,0.1481,0.75,0.201
model-1577167384,1577168949.044,0.88,0.1079,0.78,0.1867
model-1577167384,1577168949.968,0.88,0.1154,0.72,0.1913
model-1577167384,1577168950.988,0.89,0.0945,0.88,0.1192
model-1577167384,1577168952.245,0.75,0.1507,0.75,0.1783
model-1577167384,1577168953.18,0.91,0.0847,0.91,0.1166
model-1577167384,1577168954.43,0.82,0.1402,0.78,0.1822
model-1577167384,1577168955.44,0.81,0.1391,0.59,0.3146
model-1577167384,1577168956.11,0.84,0.1314,0.81,0.1431
model-1577167384,1577168956.742,0.75,0.1618,0.75,0.1651
model-1577167384,1577168957.53,0.82,0.1275,0.75,0.1503
model-1577167384,1577168958.199,0.79,0.1501,0.81,0.1394
model-1577167384,1577168958.882,0.82,0.1257,0.75,0.2116
model-1577167384,1577168959.492,0.82,0.1216,0.81,0.1035
model-1577167384,1577168960.078,0.85,0.1114,0.81,0.1244
model-1577167384,1577168960.628,0.77,0.175,0.88,0.0958
model-1577167384,1577168961.173,0.84,0.1201,0.69,0.197
model-1577167384,1577168961.726,0.84,0.1173,0.72,0.2111
model-1577167384,1577168962.304,0.84,0.1367,0.84,0.1225
model-1577167384,1577168963.022,0.82,0.1302,0.66,0.2645
